route_key,final_seatcount
2025-02-12_45_42,1880.3828226028645
2025-01-27_47_05,1850.3733691684206
2025-01-12_04_29,1188.4251960398528
2025-01-08_35_46,1414.0158667050196
2025-02-05_46_15,1263.857895810862
2025-02-26_03_45,1303.7692567629597
2025-01-17_45_09,4415.835206668282
2025-02-10_45_34,1366.8944760165198
2025-01-29_02_30,1541.080882775505
2025-01-26_22_36,1521.14131994329
2025-01-15_09_45,3820.354401213459
2025-01-30_30_02,2183.272651236782
2025-02-02_47_45,5835.628415748872
2025-01-04_46_35,2404.9020531533833
2025-02-26_19_02,1660.473303576888
2025-02-20_22_36,1262.183297930915
2025-01-26_31_02,3185.73343428369
2025-01-02_48_46,4495.403676083666
2025-02-26_36_41,2554.1984892373207
2025-01-25_30_14,1403.3996141051673
2025-02-05_22_36,1262.3972596680883
2025-01-07_14_30,1509.3723457758542
2025-01-29_34_45,1313.0444959163474
2025-02-15_20_46,1413.1869627611088
2025-02-01_23_25,1572.061841325263
2025-02-23_34_45,3892.889767250171
2025-02-03_15_46,2249.0597443675974
2025-01-03_02_40,2845.631413812537
2025-02-16_45_39,1363.7248468608336
2025-02-22_33_46,1157.1723520758862
2025-02-07_47_06,1811.3174987292591
2025-01-31_46_48,6298.7512884821845
2025-01-08_02_31,1920.2766687126582
2025-02-27_02_24,1118.107930118608
2025-01-05_21_02,1811.5201732133307
2025-02-05_33_46,922.9837286770723
2025-01-21_47_06,1057.6211837815079
2025-02-20_33_46,1822.4461458283922
2025-01-09_36_22,1100.8954777450078
2025-02-18_36_27,1568.5669756140821
2025-01-05_02_01,1344.393085493773
2025-01-04_03_45,1683.6131263994837
2025-01-01_09_45,5471.391284733121
2025-02-14_22_36,1557.0444179687534
2025-02-09_45_28,2604.912405903101
2025-02-01_36_27,1906.1960528223115
2025-02-04_13_23,1769.2964061097884
2025-02-24_45_09,2711.5821294628527
2025-01-20_36_07,1360.9989218331837
2025-02-06_14_30,1173.3252078440125
2025-02-11_18_46,2356.672117815174
2025-02-11_19_32,2238.840812671598
2025-01-30_13_23,1670.0106996698507
2025-02-18_35_46,1678.825706636126
2025-02-06_45_28,2876.8900593222907
2025-02-05_05_45,1730.3123532588916
2025-01-18_23_25,1323.8370932461362
2025-02-03_42_45,2180.2207991216706
2025-02-11_23_25,968.4497757598402
2025-01-08_39_45,1044.8514784115866
2025-02-12_33_46,1029.5212780217403
2025-02-12_48_46,3144.775730473163
2025-02-18_25_23,1107.0217631118517
2025-02-26_46_47,1774.420785282375
2025-01-12_17_23,1844.4531849011432
2025-01-28_46_35,1514.883941710924
2025-01-08_14_30,1346.0056871888899
2025-02-27_46_47,1604.408439513834
2025-01-30_45_42,1855.2833315102284
2025-01-01_03_47,1307.0221710200847
2025-02-21_46_44,4003.3908386376397
2025-01-26_20_46,1626.4966768752272
2025-01-04_19_30,2077.216318739118
2025-01-09_37_36,66.97909077426841
2025-02-01_17_23,1182.6683271994375
2025-01-05_02_14,1392.2012393753344
2025-02-01_47_30,2042.5714823301853
2025-02-05_31_02,1567.6240286826296
2025-02-08_43_47,3100.7510406696174
2025-01-21_02_19,1687.940126853907
2025-01-10_39_45,1067.1482558485186
2025-02-02_18_46,3496.0137276675423
2025-02-18_31_02,2117.3486110122703
2025-02-21_17_23,1151.503497681027
2025-01-06_47_43,2464.0345874119716
2025-02-04_21_02,1231.2989738560134
2025-01-05_47_30,1825.6533708769534
2025-02-23_46_26,1964.413670366652
2025-02-12_15_46,1129.2440177255137
2025-01-20_02_19,1638.5926850192911
2025-02-27_46_44,2288.204108618175
2025-01-12_47_28,3236.123911900166
2025-02-18_45_44,1106.4026662099482
2025-02-08_17_23,1257.4552217935407
2025-01-13_28_47,2103.967630033097
2025-01-13_26_46,2015.8343871981701
2025-01-18_39_45,2050.4334640693082
2025-01-13_42_45,1706.9270346590183
2025-02-09_36_22,1502.672532131053
2025-01-08_43_47,1884.0079637588271
2025-01-04_07_36,2566.1012575829272
2025-01-11_39_45,1751.124957600733
2025-01-22_28_45,1663.1753605102795
2025-01-05_02_16,1572.9079095453092
2025-01-08_45_09,3268.9088684414255
2025-02-13_46_33,1195.3266236426095
2025-01-28_05_47,1852.5701986155755
2025-02-08_19_32,2880.3932771522545
2025-01-01_48_45,3371.014409301745
2025-02-04_32_19,2038.2098535357084
2025-02-20_19_32,3053.1578909254513
2025-01-26_26_46,2061.090551930433
2025-02-17_05_47,3181.9893405266216
2025-02-08_02_14,1521.3035806241207
2025-01-28_46_45,2749.375576144887
2025-02-20_45_46,4600.779773344941
2025-01-08_02_19,1777.177494000709
2025-01-23_46_44,1638.4563316360193
2025-01-10_03_47,2244.705095309459
2025-02-06_09_46,3856.0431122775135
2025-01-06_42_45,2205.012730876738
2025-02-20_45_44,1458.7393873390658
2025-02-16_30_02,2653.364929473908
2025-02-08_44_45,1165.6489845134702
2025-02-10_16_02,1548.17498603853
2025-02-20_45_42,2169.779860463021
2025-01-17_15_46,1907.1089579529541
2025-01-18_03_45,2687.657931658537
2025-02-09_47_28,2122.8511330732936
2025-01-15_16_02,1180.0363041231292
2025-02-25_41_36,3239.6823324231505
2025-02-27_02_30,1785.5307856494176
2025-02-16_05_47,4904.554687788856
2025-01-24_37_36,673.6820075019695
2025-02-28_19_30,1569.253469927675
2025-02-11_46_44,1659.3739532258073
2025-02-14_18_46,1431.4497349052608
2025-01-16_02_31,2594.4078660406135
2025-01-01_42_45,2786.059860993488
2025-02-17_02_16,1305.8790706229468
2025-02-21_27_36,1531.176973910046
2025-02-19_39_45,1130.4383862532457
2025-02-27_07_36,1365.8006527241478
2025-01-19_18_46,4392.903442837131
2025-02-12_45_34,1546.6472877018505
2025-02-27_47_06,1505.8927107883794
2025-02-23_11_36,3885.177412846906
2025-01-10_47_02,1934.8366914247026
2025-01-03_48_45,1892.8033055593603
2025-01-06_45_34,1212.6156302535537
2025-02-26_20_46,1431.6451872831542
2025-01-06_43_47,2242.7987777620788
2025-01-11_36_07,2113.4439481394834
2025-01-20_47_08,980.450872367566
2025-02-06_45_47,4960.02493008082
2025-02-27_45_03,1579.621701618137
2025-01-21_44_46,2326.6138587413348
2025-01-04_42_45,2703.1331484695693
2025-01-08_44_46,1256.641997787833
2025-02-09_02_19,2137.0350349074274
2025-01-24_02_40,3316.3502071239204
2025-02-02_19_02,3104.698110350996
2025-02-25_21_02,1187.4428837877329
2025-02-15_46_33,1420.2347595233934
2025-02-07_20_46,1275.5510851079305
2025-01-11_01_02,1180.079630354355
2025-02-13_02_30,2274.081832280171
2025-02-13_36_12,2599.5089566131655
2025-01-26_19_32,2894.439659844494
2025-01-04_45_34,2395.021053547599
2025-01-02_32_19,1884.678514454555
2025-02-22_12_36,2300.9820737876953
2025-01-27_02_31,1448.547187817587
2025-01-23_37_36,323.59912647794584
2025-02-25_23_13,1751.4866704368146
2025-01-28_45_47,3350.5091134595673
2025-01-17_47_28,2748.19966343327
2025-01-17_46_20,1522.4358065575896
2025-01-17_18_46,2902.804152258348
2025-01-14_45_44,1229.1464850417315
2025-02-26_46_20,1879.056548558321
2025-02-24_32_19,2222.6703155456003
2025-02-08_38_36,1907.692722600745
2025-01-08_48_46,3040.0667356736944
2025-01-31_47_10,1056.7403668938334
2025-01-06_28_47,2065.237359615222
2025-01-14_47_05,2644.9692126501063
2025-01-05_23_13,1833.203786609849
2025-02-03_02_16,1345.4675954714676
2025-02-12_47_30,1530.2974611948762
2025-01-02_02_47,1432.0143572013596
2025-01-08_48_45,1402.3144364492923
2025-02-18_11_36,2537.341443845957
2025-01-31_33_46,1491.003251225977
2025-01-01_02_24,1081.86184590776
2025-01-16_32_19,1707.000374723986
2025-02-19_46_45,3429.5292599698755
2025-02-15_28_45,2476.5999722895326
2025-01-21_02_21,1175.1714761603912
2025-02-24_45_05,1467.2279836403488
2025-01-21_45_48,1076.5712417899288
2025-01-03_36_12,2525.8299462374152
2025-01-15_40_02,1744.3645488684156
2025-01-04_46_44,2711.5087747047255
2025-01-19_46_45,5974.522756344787
2025-01-13_46_15,2069.392808943466
2025-01-27_36_41,2554.346683747308
2025-01-02_45_46,4599.160231568584
2025-02-19_43_47,1554.4112705610523
2025-02-08_02_40,2795.835585578279
2025-02-02_20_46,2611.3923785711654
2025-02-09_45_46,6052.094582895533
2025-02-23_47_06,1632.5306859086804
2025-02-12_47_03,2236.8182616035883
2025-02-17_47_02,2044.3901417204168
2025-02-26_40_02,1919.82182613434
2025-02-09_12_36,2988.911112443629
2025-01-18_45_39,1891.5731840473488
2025-02-09_02_31,1622.0200297044541
2025-02-15_32_19,2614.506186943789
2025-02-05_45_47,4160.862209947593
2025-01-10_34_45,2007.358656151409
2025-02-23_47_46,3119.7918649755256
2025-01-19_36_22,1185.7516031882453
2025-02-14_17_23,1182.1976589260244
2025-01-28_36_37,3181.8037000268396
2025-01-24_47_28,3305.884277024134
2025-02-07_27_36,1643.0570035261242
2025-02-08_30_14,1784.3410456920685
2025-02-05_46_35,2004.436712403049
2025-02-14_40_02,2407.751724069993
2025-01-21_45_09,1886.2277104225566
2025-02-22_02_14,1542.4285476066277
2025-01-23_47_08,1030.8352973875883
2025-02-20_44_45,995.3588842718178
2025-01-31_02_01,1735.6304077528423
2025-02-13_36_41,3456.301443874681
2025-01-20_46_18,1299.8152748087887
2025-02-03_01_02,1570.960149902615
2025-01-17_02_01,1498.3862201671548
2025-02-21_38_36,1696.127437128546
2025-01-14_02_47,1528.6382301315198
2025-02-28_36_22,1736.2358907313098
2025-02-05_05_47,2209.1839136114972
2025-02-28_47_08,2397.6889386480684
2025-01-27_16_02,1956.5659469233253
2025-01-09_47_30,1588.0218284874154
2025-01-05_26_46,2561.083415218621
2025-02-06_46_09,4858.935354529165
2025-01-02_25_23,3697.535567164938
2025-02-11_48_45,1790.3823101539115
2025-02-22_47_45,3915.643084158156
2025-01-27_45_44,907.4884273091985
2025-01-09_36_07,1561.3357175672636
2025-02-12_46_09,3672.033176129109
2025-02-03_02_01,1434.2782901903277
2025-02-02_47_06,1500.0647228748878
2025-01-20_36_12,1282.055678648704
2025-02-27_02_47,1668.1021337981506
2025-01-31_04_29,1192.3106813025172
2025-02-28_37_36,1590.088814397305
2025-01-20_46_45,4451.967435545775
2025-02-26_04_29,1182.9259454398928
2025-01-22_41_36,2380.5098928067423
2025-02-10_46_20,1476.9696161687605
2025-02-26_27_36,1613.3976964263095
2025-01-04_44_45,1277.0984036035416
2025-01-11_02_24,1286.9866522468214
2025-01-24_05_47,1922.14747120766
2025-02-07_41_36,3530.0871251778403
2025-01-16_47_28,2001.818342918173
2025-02-01_47_10,1663.30626321519
2025-02-06_02_24,1201.7928001375215
2025-01-21_22_36,991.3471794511167
2025-02-17_46_35,1373.0363096609367
2025-02-24_17_23,1629.5549388079817
2025-02-02_45_28,2037.8469608074768
2025-02-14_21_02,1134.2943127473852
2025-02-16_47_03,1698.9581000371197
2025-02-22_46_44,2588.6953205176137
2025-01-26_47_05,2263.706222070596
2025-01-19_45_44,1224.3934601352441
2025-01-04_19_02,3216.348069551266
2025-02-05_02_01,1373.9128831131375
2025-01-16_01_02,1145.0230299355221
2025-02-08_34_45,1801.2016414244654
2025-02-27_19_30,1225.3141663342622
2025-01-28_02_21,1265.3366090449545
2025-02-03_45_48,1148.414440269808
2025-02-10_36_41,3306.9344564086828
2025-01-03_46_48,3706.0482593645957
2025-02-11_45_46,3459.930833911169
2025-02-21_41_36,2651.9990467731805
2025-01-24_46_48,4243.625670629164
2025-02-28_47_03,2143.7439316055356
2025-02-24_02_19,1697.6412363813008
2025-01-20_31_02,2438.734956352726
2025-01-25_36_07,1998.4158610593283
2025-01-06_11_36,1879.4386745127777
2025-01-05_47_46,3388.128976390774
2025-01-13_03_47,1933.4664938855
2025-02-05_44_45,1013.9305129302077
2025-02-21_36_11,3483.2327115771377
2025-01-01_02_16,1299.739384081995
2025-01-05_18_46,2323.565494449203
2025-01-18_15_46,2639.606025903969
2025-02-23_44_46,5491.694956816037
2025-01-09_35_46,1377.2513692686862
2025-01-29_12_36,1417.3806811694812
2025-02-20_39_45,933.8606860417682
2025-01-09_47_28,3052.1249400486004
2025-02-20_47_08,1476.4699359002218
2025-01-31_14_30,1412.5955516153444
2025-01-14_03_45,2615.042813276993
2025-01-09_45_39,1891.7282608277073
2025-02-21_01_02,1270.1298455052313
2025-02-08_30_02,2815.3029061734046
2025-01-18_31_02,1989.373663421425
2025-01-11_45_28,5062.243738790375
2025-02-12_36_37,4954.612292353655
2025-01-17_19_30,1925.5888569053816
2025-02-18_38_36,1447.5331597870697
2025-02-23_45_46,5715.321196057148
2025-01-24_23_13,2636.0444003735734
2025-02-14_23_13,1741.7832055298445
2025-01-21_47_10,713.171118880887
2025-01-03_46_20,1342.6185979330123
2025-02-05_25_23,891.0961726657792
2025-01-11_47_08,4220.009980379345
2025-01-23_46_20,1229.296977753521
2025-01-13_02_19,1698.5975728764088
2025-02-09_16_02,2177.3232940862367
2025-02-17_02_47,1682.3653344719912
2025-01-19_47_30,2367.603684108673
2025-02-08_09_46,5326.32047810251
2025-01-22_45_39,1402.124858238168
2025-01-29_19_02,1560.0085066189397
2025-02-04_46_48,2652.684480844581
2025-01-11_15_46,1666.6558530848579
2025-02-02_36_07,2022.6120345874451
2025-01-01_15_46,3715.6563207908785
2025-01-26_37_36,1636.474590331698
2025-01-02_30_02,1642.4930138724249
2025-01-30_18_46,1133.3327373466698
2025-02-01_46_48,6477.394691987567
2025-01-03_45_44,1624.5380709915105
2025-01-21_38_36,1220.4163763429826
2025-02-08_12_36,2011.0732755623594
2025-02-10_46_35,1907.054045196166
2025-02-06_02_16,1288.042412888995
2025-02-25_02_40,2380.5850124098665
2025-02-20_16_02,1258.947853761069
2025-01-07_36_37,234.6492325193912
2025-02-27_46_20,1578.570349989446
2025-01-10_45_47,6848.221960588724
2025-01-02_37_36,94.79925895995791
2025-02-28_40_02,2332.950397205516
2025-02-27_04_29,1096.9147760865385
2025-02-05_37_36,2046.5342024386139
2025-01-15_46_09,4297.947592158558
2025-02-03_19_30,2068.5359081137963
2025-02-13_46_09,5577.19616683893
2025-02-20_46_44,2405.260227967865
2025-01-12_46_48,7782.719957218289
2025-02-27_36_11,2576.238730806308
2025-02-06_19_30,1468.0979155895
2025-01-09_23_25,1017.707129050308
2025-02-27_18_46,2317.177191867682
2025-01-04_36_27,973.3152325751188
2025-02-15_13_23,1880.9496586612618
2025-02-03_02_19,1842.1811950922902
2025-02-18_47_28,1657.4640237544716
2025-01-26_45_42,1532.3983067071097
2025-01-13_02_40,2131.0899829770947
2025-01-17_28_45,1988.3713857438179
2025-01-28_15_46,1058.0256813360347
2025-02-15_47_30,2126.28366828404
2025-02-23_47_45,6007.36821832262
2025-01-12_05_45,2911.7201299951603
2025-02-22_47_06,1863.9619179617862
2025-02-07_28_45,1642.397136907026
2025-02-27_37_36,2482.603991981718
2025-01-29_36_12,1508.139271777839
2025-01-19_45_03,1246.765470695573
2025-02-21_28_47,1359.6661429985872
2025-02-02_02_24,1445.4499704781108
2025-02-02_48_45,3517.6039242460224
2025-01-29_02_21,1261.6301257857867
2025-01-27_47_06,883.3638439016594
2025-02-24_44_45,1555.0215960397718
2025-01-05_45_09,2749.7397653033318
2025-01-16_46_18,1881.8413595638426
2025-01-05_38_36,1485.4650017817687
2025-01-27_43_47,1924.064078641077
2025-02-21_47_08,1992.1680861564348
2025-02-26_47_10,1251.1178757260645
2025-02-10_47_43,2255.616364856999
2025-01-19_46_09,6285.907171841735
2025-01-19_36_37,825.6319498571737
2025-02-05_28_45,1890.3858957967425
2025-02-22_46_15,1375.2172896104425
2025-01-16_45_46,4458.868257856732
2025-01-20_07_36,1526.1130728551936
2025-02-09_39_45,3069.6698951118397
2025-01-06_47_46,1709.6889242121497
2025-01-08_12_36,1546.3627209924518
2025-02-06_48_45,1477.0360151346795
2025-02-20_26_46,1361.9015939434978
2025-02-18_22_36,1001.8624701417848
2025-02-26_32_19,1854.500781679001
2025-02-07_47_10,1664.1016615405463
2025-01-08_02_01,1223.4266939443316
2025-01-11_37_36,448.5692974515564
2025-02-05_03_45,1280.7003168021495
2025-02-20_28_45,1592.5813866852043
2025-02-12_17_23,1137.343574993711
2025-02-05_18_46,1351.7401050209894
2025-01-26_03_47,1595.1013537877177
2025-02-19_36_27,1522.437051643946
2025-01-19_45_42,1569.2495544090239
2025-01-28_45_42,1221.15613674997
2025-02-21_23_13,1840.5392806686696
2025-01-02_44_45,1568.9679567658388
2025-02-24_20_46,1535.189261100672
2025-01-01_46_15,1158.0581105669921
2025-01-10_46_35,7107.471634116031
2025-02-04_45_28,1890.2378929079148
2025-01-07_04_29,1115.7292330605308
2025-01-02_02_14,1254.770684241524
2025-02-01_02_14,1766.354126708648
2025-01-18_08_47,2716.929859668406
2025-02-24_47_05,2842.7517668469104
2025-01-31_20_46,1351.4010242415168
2025-02-16_03_45,2208.599377743567
2025-02-15_41_36,3446.5960858629796
2025-02-08_46_18,2651.3253698506996
2025-02-23_18_46,2706.343250483139
2025-02-21_02_01,1615.0921908236219
2025-02-25_17_23,1213.6409599452736
2025-02-04_02_40,2504.121512082131
2025-02-23_45_09,3005.429857055023
2025-01-30_32_19,1960.1945929940207
2025-02-18_01_02,1210.4604462231173
2025-02-16_45_42,1845.132584612149
2025-01-27_35_46,2354.2386251530806
2025-01-08_45_39,1216.7349817751915
2025-02-04_09_45,3199.0425683818307
2025-01-28_30_02,1714.5605185537504
2025-01-22_46_09,3524.833824627069
2025-01-26_02_47,2063.583120091424
2025-02-10_41_36,3357.5948179030847
2025-02-28_46_45,5084.245864692565
2025-01-12_31_02,2842.702997859966
2025-01-07_46_47,1341.5864409616852
2025-01-20_22_36,1469.3207883977238
2025-02-09_45_39,1674.4804983909528
2025-02-23_40_02,3328.2332038733493
2025-01-14_23_25,1170.017012653396
2025-01-04_41_36,3524.765819963359
2025-02-17_28_45,3015.541186550863
2025-01-06_48_46,3637.3259659640544
2025-01-12_47_08,3632.85875798458
2025-01-27_02_19,1428.033205411059
2025-01-22_22_36,1071.9085922153042
2025-01-08_23_25,918.7242522401408
2025-01-27_46_47,1303.8186481487774
2025-02-06_04_29,982.6428473425847
2025-02-28_36_37,1830.2505679604726
2025-02-06_46_44,2348.9201611651024
2025-01-15_02_30,1507.7400027515048
2025-01-09_02_14,1267.6046917938568
2025-01-26_07_36,1909.4410537501303
2025-02-26_33_46,1054.9092482762087
2025-02-22_23_13,2119.576019309275
2025-01-13_46_26,1549.2945509520125
2025-01-04_11_36,1603.1744824422738
2025-01-05_45_03,1543.1531032173682
2025-01-03_32_19,2122.635653071626
2025-01-14_33_46,1676.2052906631004
2025-02-22_47_30,2385.1800390923163
2025-02-19_09_46,3556.6768289850506
2025-01-30_37_36,1880.8074450993445
2025-02-13_36_07,1528.0484362918505
2025-01-17_45_28,4188.706227167019
2025-01-09_45_46,4522.006275698457
2025-02-13_46_15,1443.383915493801
2025-02-19_27_36,1668.3180240595361
2025-02-21_46_48,6226.196556193475
2025-01-23_36_12,1401.0671616747195
2025-01-28_02_30,1807.2339684282624
2025-01-03_36_11,1897.260050955682
2025-02-13_19_02,1480.0672501905276
2025-02-17_47_45,4342.152595781615
2025-01-25_19_32,2602.315289796969
2025-01-28_47_02,1362.5115044590887
2025-01-08_31_02,1532.5125937420512
2025-02-02_26_46,2502.5638212286035
2025-02-12_02_21,1302.449873096889
2025-01-25_44_46,1661.7101298815082
2025-02-08_45_03,1376.1292069779913
2025-01-18_45_47,3809.070639849009
2025-01-01_45_44,1139.5602706430552
2025-01-17_21_02,1082.7416582826881
2025-02-21_44_46,1872.3060415976092
2025-02-21_02_24,1602.7618001573903
2025-01-24_04_29,1255.3483368479929
2025-02-18_46_45,3624.232858941889
2025-02-12_21_02,1040.5656046749923
2025-02-14_02_47,2756.600591718966
2025-01-13_13_23,2376.365529858146
2025-01-23_02_31,2498.182253693891
2025-01-20_21_02,1403.831302492949
2025-01-08_47_30,1573.2291657567202
2025-01-01_16_02,1297.9687937367096
2025-02-01_39_45,1874.1604677992514
2025-02-25_46_09,5105.4080279578875
2025-02-02_02_47,2300.4391332856035
2025-01-13_38_36,1244.8842793142542
2025-02-19_36_37,4224.658057214786
2025-02-08_46_35,3102.511846561153
2025-01-24_47_43,2126.503124599552
2025-01-13_06_47,1482.9472923447838
2025-01-10_02_31,3288.9294156823407
2025-01-07_46_35,1469.8548004968561
2025-01-03_02_01,1443.5275967885866
2025-01-23_46_33,1131.1057294927143
2025-02-25_36_11,2540.1221702295315
2025-02-19_04_29,1072.6659876186827
2025-02-19_20_46,1125.9080200555763
2025-01-06_45_09,1902.5464998333152
2025-01-19_02_30,4090.1622323563665
2025-02-03_02_40,2203.0313304027122
2025-02-17_46_26,1409.0398048872992
2025-02-07_13_23,1830.662347945678
2025-02-12_28_45,1669.9832418534593
2025-01-28_14_30,1412.098747580739
2025-02-26_11_36,2011.1744178730503
2025-01-01_05_45,2869.8264381312097
2025-02-09_07_36,2376.978218673912
2025-02-17_08_47,1753.86453456482
2025-01-10_45_28,5355.249768610993
2025-01-11_02_14,1470.0831290130616
2025-01-17_48_45,1810.1490093890359
2025-02-19_07_36,1508.7311183594961
2025-01-15_13_23,1635.0774834840431
2025-01-25_46_45,3444.0854457517867
2025-01-29_47_46,1646.6126201232391
2025-02-23_45_48,1836.8689291091011
2025-01-27_12_36,2034.110804296928
2025-01-14_46_45,4423.723802888246
2025-01-01_36_22,1135.666009349591
2025-01-04_46_18,1374.149443377985
2025-01-04_33_46,1087.8259754934543
